setting_1,setting_2,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21
0.6896551724137931,0.25,0.49698795180722755,0.5607150643121912,0.5546927751519242,1.0,0.39452495974234125,0.4090909090909918,0.14035717490801858,0.523809523809522,0.45628997867804344,0.44117647058783405,0.15476313345030235,0.5477386934673376,0.5,0.37209302325581106,0.5372303409881667
0.5977011494252874,0.25,0.5933734939758892,0.6021364726400762,0.49105334233625797,1.0,0.40418679549114245,0.4393939393939945,0.1314726734272682,0.6309523809523796,0.41791044776118724,0.49999999999954525,0.14495820002063908,0.5562427522226514,0.5833333333333357,0.379844961240309,0.4759916492693108
0.29310344827586204,0.8333333333333334,0.5753012048192829,0.611946806191412,0.5837272113436853,1.0,0.3607085346215797,0.4090909090909918,0.12842143049448396,0.6547619047619087,0.47974413646056746,0.44117647058783405,0.1281349984518556,0.5210668728256707,0.6666666666666714,0.4186046511627879,0.33444676409185803
0.3563218390804598,0.25,0.5933734939758892,0.43209069108349496,0.6926063470627959,1.0,0.40418679549114245,0.3484848484849863,0.1333572646504564,0.5952380952380985,0.5565031982942372,0.47058823529368965,0.1488801733925058,0.5079242365674546,0.5833333333333357,0.4341085271317837,0.39067501739735633
0.6896551724137931,0.41666666666666663,0.7379518072289102,0.5086112927839537,0.6102295746117505,1.0,0.4202898550724683,0.4848484848480439,0.11733823925334264,0.7142857142857117,0.4477611940298374,0.397058823529278,0.1307668490040257,0.6671820641669939,0.5,0.5193798449612395,0.3727209464161447
0.5977011494252874,0.16666666666666663,0.5060240963855449,0.4966208851100973,0.6640783254557725,1.0,0.5024154589372074,0.45454545454504114,0.1315175446468686,0.625,0.3837953091684483,0.44117647058783405,0.15693053978738902,0.6235021260146922,0.5833333333333357,0.39534883720930125,0.49478079331941416
0.5459770114942529,0.41666666666666663,0.41566265060242813,0.5557008938303909,0.6249155975692098,1.0,0.40901771336552883,0.45454545454504114,0.11235753387777692,0.625,0.43710021321962245,0.49999999999954525,0.1458354835380291,0.5651333591032071,0.5833333333333357,0.42635658914728225,0.34098816979818736
0.5114942528735632,0.75,0.7319277108433653,0.5232177894048391,0.7263673193787987,1.0,0.45893719806764466,0.46969696969699726,0.13340213587004968,0.45833333333333215,0.400852878464832,0.5294117647054009,0.12885746723087976,0.6188635485117899,0.5833333333333357,0.35658914728682234,0.4292275574112736
0.5229885057471264,0.9166666666666667,0.6837349397590344,0.48855461085677376,0.6664415935178951,1.0,0.5217391304347814,0.5,0.16162613299829331,0.6309523809523796,0.3049040511726986,0.5294117647054009,0.1910413871400536,0.5504445303440306,0.5,0.22480620155038622,0.3529575504523308
0.3850574712643678,0.6666666666666667,0.6144578313252964,0.591890124264232,0.592167454422686,1.0,0.35909822866345564,0.5151515151510466,0.15503006371713468,0.6190476190476204,0.4456289978678001,0.5147058823527004,0.11889771906285063,0.7591805179744853,0.5833333333333357,0.1860465116279073,0.42727905358385243
0.6781609195402298,0.8333333333333334,0.5030120481927725,0.5783736647045998,0.7393652937204571,1.0,0.3091787439613398,0.4848484848480439,0.11181907924257217,0.6190476190476204,0.23880597014924376,0.44117647058783405,0.1382495613582364,0.6389640510243524,0.5833333333333357,0.42635658914728225,0.26374391092554106
0.3620689655172414,0.3333333333333333,0.7108433734939865,0.5578809679529186,0.5416948008102622,1.0,0.32528180354266567,0.5151515151510466,0.12774836220048513,0.6785714285714306,0.3027718550106613,0.5588235294117112,0.13866240066054303,0.6911480479319678,0.5833333333333357,0.348837209302328,0.37592205984689997
0.632183908045977,0.3333333333333333,0.7409638554216826,0.6943536080226806,0.673024983119511,1.0,0.3655394524959661,0.5757575757579616,0.1359597953872438,0.7023809523809526,0.27931769722813726,0.5882352941175668,0.1352564764165507,0.6764592191727914,0.5833333333333357,0.17829457364340584,0.28740431454419024
0.4942528735632184,0.6666666666666667,0.611445783132524,0.7641159799433197,0.7309250506414564,1.0,0.3381642512077292,0.5,0.1385174549044237,0.7083333333333321,0.37313432835821914,0.5735294117644116,0.1418619052533785,0.7897178198685708,0.5833333333333357,0.4418604651162781,0.4929714683368118
0.46551724137931033,0.6666666666666667,0.6295180722891587,0.6171789840854629,0.601451721809589,1.0,0.2785829307568406,0.4848484848480439,0.13263932513686427,0.625,0.3304904051172741,0.5294117647054009,0.13861079574775914,0.5848473134905348,0.5833333333333357,0.4573643410852668,0.30340988169798067
0.3045977011494253,0.5833333333333334,0.7650602409638623,0.6950076302594326,0.7586090479405811,1.0,0.2866344605475035,0.4090909090909918,0.10612043435340013,0.7142857142857117,0.27078891257995963,0.44117647058783405,0.1453710393229386,0.6795516041747192,0.5833333333333357,0.25581395348837077,0.32303409881697576
0.3735632183908046,0.9166666666666667,0.6837349397590344,0.5373882712012232,0.7283929777177605,1.0,0.2818035426731029,0.4848484848480439,0.09983846360943716,0.6309523809523796,0.24946695095948712,0.544117647058556,0.11977500258024065,0.7050637804406676,0.5833333333333357,0.39534883720930125,0.2523312456506588
0.47701149425287354,0.16666666666666663,0.7108433734939865,0.5271419228253791,0.7398717083051984,1.0,0.23349436392913958,0.5151515151510466,0.11666517095934381,0.7202380952380985,0.319829424307045,0.5147058823527004,0.13541129115491657,0.6397371472748361,0.5833333333333357,0.33333333333333215,0.22282533054975318
0.4482758620689655,0.6666666666666667,0.7439759036144551,0.5825158055373905,0.6164753544902091,1.0,0.22222222222221433,0.5303030303030027,0.13456878757964574,0.6845238095238102,0.21748400852878547,0.5882352941175668,0.10816389720301345,0.7166602241979163,0.6666666666666714,0.379844961240309,0.29993041057758774
0.28735632183908044,0.75,0.7620481927710898,0.5179856115107953,0.6252532072923707,1.0,0.36231884057970376,0.5,0.09898591043705096,0.6428571428571423,0.3944562899786632,0.6176470588234224,0.08648983383218223,0.7421724004638577,0.6666666666666714,0.3023255813953476,0.37814892136395173
0.31034482758620685,0.6666666666666667,0.7018072289156692,0.7056899934597851,0.6179945982444259,1.0,0.3832528180354302,0.5303030303030027,0.10647940411020329,0.7559523809523796,0.2878464818763149,0.5147058823527004,0.10713179894725755,0.6501739466563592,0.5833333333333357,0.3255813953488378,0.44467640918580287
0.4482758620689655,0.8333333333333334,0.7198795180723039,0.6954436450839339,0.7734638757596208,1.0,0.25925925925926663,0.5303030303030027,0.11706901193574737,0.6071428571428577,0.2025586353944533,0.5588235294117112,0.1327794406027465,0.7069965210668698,0.8333333333333357,0.17829457364340584,0.27181628392484214
0.6379310344827587,0.25,0.819277108433738,0.729016786570746,0.8732275489534089,1.0,0.32689210950080394,0.5909090909090082,0.11509467827335129,0.7440476190476204,0.19402985074626145,0.647058823529278,0.11187945092373042,0.6428295322767639,0.6666666666666714,0.23255813953488058,0.227696590118299
0.6781609195402298,0.25,0.6536144578313383,0.7388271201220888,0.8968602295746138,1.0,0.28019323671497887,0.5151515151510466,0.1132998294893639,0.7083333333333321,0.2622601279317536,0.5882352941175668,0.10831871194137932,0.5129493621955916,0.6666666666666714,0.28682170542635177,0.23632567849686836
0.3448275862068965,0.8333333333333334,0.677710843373518,0.6258992805755454,0.7378460499662403,1.0,0.1819645732689139,0.6515151515150137,0.09458853091626906,0.8630952380952372,0.2089552238805794,0.5735294117644116,0.11863969449891698,0.7363741785852298,0.75,0.3178294573643363,0.3368128044537215
0.5229885057471264,0.5833333333333334,0.7921686746988144,0.8151297144102898,0.7976029709655634,1.0,0.14814814814813815,0.6363636363639671,0.11428699632056549,0.7976190476190474,0.3070362473347501,0.6617647058819784,0.11218908040045505,0.8650947042906836,0.6666666666666714,0.21705426356589186,0.2919972164230984
0.4885057471264368,0.5833333333333334,0.7349397590361377,0.6154349247874435,0.8688386225523281,1.0,0.28019323671497887,0.6515151515150137,0.08166561967154706,0.8630952380952372,0.2089552238805794,0.6323529411761228,0.11585302920838103,0.824120603015075,0.6666666666666714,0.22480620155038622,0.19944328462073457
0.5229885057471264,0.6666666666666667,0.5090361445783174,0.2698931763680008,0.4907157326130971,1.0,0.5008051529790691,0.31818181818198354,0.15547877591312442,0.33333333333333215,0.45415778251600614,0.3382352941175668,0.18732583341934372,0.5117897178198731,0.3333333333333357,0.5426356589147296,0.5358385525400138
0.5344827586206896,0.75,0.36746987951806886,0.4833224329627228,0.29017555705604536,1.0,0.5861513687600706,0.37878787878798903,0.14749169882437485,0.422619047619051,0.5501066098080969,0.3382352941175668,0.1777789245536212,0.32972555083107835,0.4166666666666714,0.6356589147286797,0.5905358385525403
0.4942528735632184,0.5,0.4096385542168832,0.4606496620885139,0.5001688048615804,1.0,0.49436392914653027,0.3636363636360329,0.1479404110203788,0.4285714285714306,0.5565031982942372,0.3382352941175668,0.20631644132521387,0.501352918438343,0.4166666666666714,0.3410852713178265,0.5778705636743169
0.5862068965517242,0.16666666666666663,0.4879518072289386,0.2794855025070859,0.43298446995273565,1.0,0.41223832528179116,0.3484848484849863,0.17804899937180352,0.4761904761904745,0.5031982942430631,0.397058823529278,0.18773867272164324,0.5805952841128743,0.3333333333333357,0.46511627906976827,0.5638135003479405
0.6379310344827587,0.25,0.4879518072289386,0.4296926095487308,0.5638082376772466,1.0,0.5072463768115938,0.31818181818198354,0.12644709683209499,0.26785714285714235,0.47974413646056746,0.38235294117612284,0.2203529776034685,0.5531503672207165,0.5,0.42635658914728225,0.569659011830197
0.33333333333333337,0.5833333333333334,0.5090361445783174,0.5208197078700749,0.3215732613099256,1.0,0.7037037037037095,0.2727272727270247,0.1703760208202496,0.4940476190476204,0.5714285714285694,0.2205882352941444,0.20838063783671856,0.5651333591032071,0.4166666666666714,0.6124031007751931,0.6064022268615119
0.5229885057471264,0.25,0.7198795180723039,0.5258338783518681,0.5783254557731254,1.0,0.42673107890499296,0.25757575757597806,0.12124203535852018,0.4345238095238102,0.5458422174840081,0.23529411764684482,0.2031169367323784,0.2860456126787767,0.3333333333333357,0.550387596899224,0.5216423103688186
0.7528735632183908,0.3333333333333333,0.4427710843373234,0.49792892958360824,0.36006076975016654,1.0,0.38647342995169254,0.3030303030300274,0.14147895539800714,0.44047619047619335,0.6524520255863564,0.32352941176441163,0.17494065435029427,0.48627754155392466,0.4166666666666714,0.4883720930232549,0.42059846903270426
0.45977011494252873,0.8333333333333334,0.41867469879517216,0.5260518857641188,0.4243754220121545,1.0,0.5700483091787447,0.3484848484849863,0.13609440904603787,0.523809523809522,0.5927505330490419,0.29411764705855603,0.19171225100629385,0.458832624661774,0.3333333333333357,0.6124031007751931,0.6679192762700055
0.5057471264367817,0.75,0.5421686746987859,0.30848048833660613,0.42454422687373494,1.0,0.4508856682769675,0.3636363636360329,0.14116485686081148,0.4761904761904745,0.5884861407249531,0.2794117647058556,0.21865001548147234,0.44607653652879975,0.5,0.6279069767441854,0.6283924843423776
0.7298850574712644,0.5,0.5271084337349521,0.568563331153257,0.5172180958811623,1.0,0.5684380032206064,0.31818181818198354,0.14044691734721937,0.375,0.5756929637526582,0.38235294117612284,0.20347817112188693,0.5106300734441476,0.5,0.5581395348837184,0.4743215031315202
0.5287356321839081,0.75,0.49096385542168264,0.5463265751035564,0.5168804861579979,1.0,0.536231884057969,0.37878787878798903,0.1617158754374941,0.4702380952380949,0.4925373134328339,0.32352941176441163,0.1894932397564233,0.504058755315036,0.4166666666666714,0.5116279069767415,0.5846903270702839
0.3448275862068965,0.25,0.32831325301202696,0.20819707870067816,0.5644834571235648,1.0,0.5169082125603808,0.2878787878789808,0.15534416225433034,0.4345238095238102,0.6417910447761273,0.3088235294117112,0.18361027969862675,0.5179744878237358,0.5,0.6279069767441854,0.559498956158663
0.3793103448275862,0.8333333333333334,0.40662650602408235,0.49836494440811663,0.5072586090479412,1.0,0.4251207729468547,0.4393939393939945,0.18733734182895034,0.44047619047619335,0.5842217484008358,0.35294117647026724,0.18902879554133278,0.5148821028218009,0.5,0.5271317829457338,0.552679192762696
0.45977011494252873,0.8333333333333334,0.4819277108433653,0.276869413560064,0.43062120189061304,1.0,0.45893719806764466,0.37878787878798903,0.13008166561967016,0.32738095238095255,0.5415778251599193,0.3382352941175668,0.22107544638249266,0.5728643216080442,0.4166666666666714,0.5271317829457338,0.6084899095337448
0.6379310344827587,0.25,0.5150602409638338,0.5757575757575779,0.44209993247805457,1.0,0.4975845410628068,0.2878787878789808,0.16579915642107323,0.375,0.5330490405117416,0.3088235294117112,0.21436680772008998,0.4410514109006556,0.4166666666666714,0.6046511627906987,0.571050800278357
0.6436781609195402,0.25,0.32831325301202696,0.46893394375408803,0.521944632005404,1.0,0.4879227053140056,0.25757575757597806,0.1427802207663973,0.4940476190476204,0.6289978678038324,0.26470588235270043,0.1940344720817393,0.6992655585620469,0.5,0.6434108527131777,0.5068893528183693
0.45977011494252873,0.8333333333333334,0.4608433734939865,0.37497274907347133,0.5555367994598264,1.0,0.5555555555555429,0.37878787878798903,0.15597235932872877,0.45833333333333215,0.5287846481876244,0.29411764705855603,0.2056971823717646,0.35330498647081754,0.4166666666666714,0.4186046511627879,0.4986778009742494
0.5,0.6666666666666667,0.6144578313252964,0.40549378678875314,0.41677920324105244,1.0,0.3832528180354302,0.3030303030300274,0.16808758862066497,0.5178571428571423,0.5714285714285694,0.35294117647026724,0.1909897822272697,0.4847313490529572,0.4166666666666714,0.5271317829457338,0.44996520528879813
0.41379310344827586,0.6666666666666667,0.48493975903616615,0.34750381512971984,0.46539500337609496,1.0,0.5426731078905078,0.39393939393903565,0.16243381495109332,0.4702380952380949,0.5458422174840081,0.38235294117612284,0.17664361647229043,0.41437959025898863,0.4166666666666714,0.4883720930232549,0.465692414752958
0.3505747126436781,0.08333333333333331,0.5572289156626482,0.43492478744277463,0.41981769074949327,1.0,0.5249597423510437,0.3484848484849863,0.14040204612761897,0.4285714285714306,0.5287846481876244,0.35294117647026724,0.17705645577458995,0.5720912253575534,0.5,0.4883720930232549,0.543215031315242
0.3908045977011494,0.25,0.32831325301202696,0.48506649226074217,0.35685347738014883,1.0,0.5893719806763329,0.37878787878798903,0.1895360315893342,0.547619047619051,0.5628997867803918,0.397058823529278,0.16534214057178076,0.5577889447236188,0.4166666666666714,0.47286821705426263,0.4585942936673604
0.5287356321839081,0.16666666666666663,0.38855421686747604,0.4833224329627228,0.4022619851451701,1.0,0.4798711755233569,0.3636363636360329,0.16902988423225196,0.45238095238095255,0.6481876332622676,0.38235294117612284,0.1747342346991445,0.4681097796675715,0.3333333333333357,0.6201550387596875,0.7000695894224052
0.46551724137931033,0.5833333333333334,0.5391566265060135,0.4017876607804709,0.4169480081026329,1.0,0.5394524959742455,0.3636363636360329,0.15372879834873743,0.44047619047619335,0.5053304904051004,0.26470588235270043,0.17814015894312973,0.44414379590259045,0.3333333333333357,0.6356589147286797,0.4755741127348614
0.46551724137931033,0.3333333333333333,0.49698795180722755,0.32112491824722156,0.3727211343686676,1.0,0.6489533011272073,0.3484848484849863,0.16288252714709017,0.38095238095238315,0.5991471215351822,0.29411764705855603,0.21648260914439277,0.4514882102821858,0.4166666666666714,0.5891472868217029,0.5408489909533785
0.5,0.3333333333333333,0.41566265060242813,0.38216699367778517,0.4107022282241708,1.0,0.39452495974234125,0.3484848484849863,0.17410033204702557,0.5059523809523832,0.49893390191897424,0.3676470588234224,0.21297347507482556,0.5821414766138417,0.5,0.5813953488372086,0.5018789144050047
0.6149425287356322,0.75,0.3463855421686901,0.3893612382821061,0.5160364618500992,1.0,0.6441223832528209,0.37878787878798903,0.16938885398904802,0.5357142857142847,0.6140724946695144,0.3676470588234224,0.20125915987201637,0.44221105527638116,0.5,0.5658914728682127,0.3952679192762716
0.7873563218390804,0.9166666666666667,0.5090361445783174,0.5062132112491824,0.3732275489534089,1.0,0.5893719806763329,0.2878787878789808,0.1807861437673921,0.4940476190476204,0.45415778251600614,0.3676470588234224,0.22319124780678834,0.6173173560108225,0.5833333333333357,0.5271317829457338,0.5565762004175383
0.6206896551724138,0.41666666666666663,0.4879518072289386,0.48659254414650377,0.46505739365293763,1.0,0.47342995169081803,0.3030303030300274,0.16252355739029412,0.4345238095238102,0.5628997867803918,0.4264705882351336,0.18861595623903327,0.4951681484344803,0.5,0.5581395348837184,0.5571329157967995
0.3908045977011494,0.16666666666666663,0.4096385542168832,0.36058425986483655,0.41289669142471297,1.0,0.46859903381641743,0.2727272727270247,0.14919680516916145,0.3690476190476204,0.5202558635394468,0.32352941176441163,0.1873774383321276,0.5249323540780821,0.4166666666666714,0.3643410852713167,0.7259568545581061
0.40804597701149425,0.25,0.47590361445782037,0.48506649226074217,0.5477717758271439,1.0,0.5442834138486319,0.3636363636360329,0.20052948039127472,0.45238095238095255,0.6353944562899727,0.35294117647026724,0.20703891010424513,0.5303440278314611,0.3333333333333357,0.4341085271317837,0.5974947807933191
0.45977011494252873,0.75,0.5722891566265105,0.511663396555484,0.5261647535449043,1.0,0.5764895330112694,0.2878787878789808,0.1565556851835268,0.38690476190476275,0.5095948827292176,0.3382352941175668,0.18376509443699263,0.47970622342482017,0.4166666666666714,0.5426356589147296,0.48531663187195306
0.40229885057471265,0.75,0.5602409638554491,0.46958796599084707,0.4080013504388944,1.0,0.5410628019323696,0.3484848484849863,0.12384456609530758,0.4047619047619051,0.6055437100213226,0.38235294117612284,0.1651873258334149,0.5083107846926964,0.3333333333333357,0.44961240310077244,0.6013917884481543
0.4425287356321839,0.75,0.46987951807227546,0.237410071942449,0.4669142471303189,1.0,0.49114331723026794,0.2727272727270247,0.12918424122767647,0.3630952380952408,0.45628997867804344,0.3676470588234224,0.15744658891526342,0.5384615384615401,0.4166666666666714,0.5348837209302282,0.4641614474599791
0.5747126436781609,0.9166666666666667,0.4427710843373234,0.3956834532374174,0.506414584740039,1.0,0.5104669887278561,0.3484848484849863,0.16885039935385748,0.5059523809523832,0.6076759061833599,0.3088235294117112,0.18866756115182426,0.5562427522226514,0.4166666666666714,0.5426356589147296,0.34335421016005085
0.40804597701149425,0.75,0.4126506024096557,0.3307172443863138,0.3306887238352445,1.0,0.536231884057969,0.3484848484849863,0.18917706183253813,0.45833333333333215,0.6801705756929692,0.35294117647026724,0.1929507689131995,0.4642442984151529,0.5,0.5581395348837184,0.6114126652748766
0.46551724137931033,0.41666666666666663,0.36746987951806886,0.38151297144103324,0.4253882511816336,1.0,0.4991948470209451,0.33333333333303017,0.1643632773938819,0.32142857142857295,0.5671641791044806,0.3382352941175668,0.1975436061513065,0.5392346347120238,0.4166666666666714,0.5271317829457338,0.5145441892832281
0.3793103448275862,0.9166666666666667,0.33734939759037275,0.42903858731197175,0.4772113436866974,1.0,0.5700483091787447,0.37878787878798903,0.1435430314995969,0.4047619047619051,0.5565031982942372,0.3382352941175668,0.1874806481577096,0.37301894085813814,0.5,0.6356589147286797,0.4804453723034072
0.6551724137931034,0.9166666666666667,0.4487951807228967,0.4876825812077641,0.5060769750168816,1.0,0.526570048309182,0.3030303030300274,0.15547877591312442,0.422619047619051,0.5543710021321857,0.3676470588234224,0.20084632056971685,0.4626981059141855,0.3333333333333357,0.4573643410852668,0.4172581767571302
0.6436781609195402,0.6666666666666667,0.4487951807228967,0.4872465663832628,0.48784604996624026,1.0,0.5330112721417066,0.31818181818198354,0.19420263842771135,0.547619047619051,0.4925373134328339,0.3676470588234224,0.1798947259779169,0.45458059528412065,0.5,0.4883720930232549,0.411273486430062
0.43103448275862066,0.16666666666666663,0.3765060240963862,0.5247438412906078,0.5648210668467257,1.0,0.4798711755233569,0.31818181818198354,0.1780938705914039,0.45238095238095255,0.4498933901918889,0.4264705882351336,0.17215398905975832,0.5280247390800099,0.4166666666666714,0.4961240310077528,0.6182324286708436
0.40229885057471265,0.5833333333333334,0.5030120481927725,0.4822323959014625,0.4412559081701559,1.0,0.6425120772946968,0.37878787878798903,0.1756259535134177,0.5119047619047628,0.5948827292110934,0.35294117647026724,0.1808752193208747,0.5952841128720507,0.5833333333333357,0.6279069767441854,0.4549756437021557
0.4942528735632184,0.75,0.3584337349397515,0.393285371702639,0.6569885212694153,1.0,0.4653784219001551,0.4090909090909918,0.18756169792695232,0.44047619047619335,0.4904051172707824,0.32352941176441163,0.19511817525028619,0.4793196752995783,0.5,0.3643410852713167,0.493528183716073
0.4885057471264368,0.75,0.3524096385542066,0.4822323959014625,0.45965563808237775,1.0,0.5829307568438082,0.2727272727270247,0.15691465494032286,0.5119047619047628,0.5842217484008358,0.38235294117612284,0.21823717617917282,0.5407808272129913,0.4166666666666714,0.4961240310077528,0.634237995824634
0.5287356321839081,0.75,0.4487951807228967,0.3187268367124503,0.4608372721134373,1.0,0.5619967793880818,0.33333333333303017,0.15381854078793822,0.3988095238095255,0.6247334754797436,0.38235294117612284,0.19331200330271514,0.6903749516814912,0.3333333333333357,0.550387596899224,0.6331245650661117
0.6666666666666666,0.16666666666666663,0.5451807228915584,0.37497274907347133,0.6421336934503721,1.0,0.48631239935588155,0.31818181818198354,0.16283765592748978,0.39285714285714235,0.6311300639658839,0.41176470588197844,0.19780163071524726,0.3471202164669549,0.5,0.47286821705426263,0.5629784272790488
0.5632183908045977,0.25,0.42469879518071707,0.6003924133420568,0.48784604996624026,1.0,0.4557165861513539,0.33333333333303017,0.1894911603697338,0.4940476190476204,0.5181236673773952,0.397058823529278,0.1843327484776509,0.36644762272903364,0.5,0.4418604651162781,0.428253305497563
0.5344827586206896,0.25,0.4819277108433653,0.32047089601046963,0.5138419986495606,1.0,0.6006441223832581,0.33333333333303017,0.18881809207574207,0.4345238095238102,0.45842217484009495,0.3676470588234224,0.19176385591908485,0.456126787785081,0.3333333333333357,0.4031007751937956,0.39888656924147625
0.5919540229885057,0.08333333333333331,0.6746987951807455,0.5325921081316807,0.45020256583389795,1.0,0.5748792270531311,0.3484848484849863,0.1902539711029334,0.4940476190476204,0.5628997867803918,0.41176470588197844,0.1914542264423602,0.5403942790877494,0.5,0.5038759689922472,0.5774530271398746
0.40804597701149425,0.5833333333333334,0.6234939759036138,0.393285371702639,0.5216070222822431,1.0,0.6602254428341467,0.3636363636360329,0.19860001794848614,0.5178571428571423,0.49893390191897424,0.32352941176441163,0.2081742181855688,0.49787398531117333,0.5,0.42635658914728225,0.5252609603340304
0.4540229885057471,0.41666666666666663,0.5301204819277245,0.43514279485502527,0.5347738014854855,1.0,0.5958132045088433,0.31818181818198354,0.1662029973974697,0.5357142857142847,0.6332622601279212,0.38235294117612284,0.1849004025183234,0.4932354078082781,0.5,0.5348837209302282,0.38190675017397524
0.28735632183908044,0.6666666666666667,0.4216867469879446,0.3743187268367194,0.5145172180958824,1.0,0.6602254428341467,0.2878787878789808,0.2144844296868058,0.39285714285714235,0.5884861407249531,0.3676470588234224,0.17659201155949944,0.6053343641283391,0.3333333333333357,0.5193798449612395,0.48016701461377664
0.6666666666666666,0.9166666666666667,0.5301204819277245,0.49705689993459856,0.48092505064145996,1.0,0.4991948470209451,0.37878787878798903,0.15529929103472995,0.4345238095238102,0.6055437100213226,0.26470588235270043,0.19491175559913643,0.4688828759180481,0.5,0.3178294573643363,0.4766875434933837
0.47126436781609193,0.5,0.5150602409638338,0.4957488554610876,0.4083389601620553,1.0,0.5748792270531311,0.3484848484849863,0.17858745400700116,0.5119047619047628,0.6204690831556547,0.2794117647058556,0.19867891423263018,0.4754541940471597,0.4166666666666714,0.480620155038757,0.49617258176756707
0.3390804597701149,0.75,0.40060240963853744,0.5186396337475472,0.5175557056043232,1.0,0.4653784219001551,0.39393939393903565,0.19572825989410347,0.4047619047619051,0.5159914712153579,0.29411764705855603,0.1904221281866043,0.41244684963277933,0.5,0.37209302325581106,0.4488517745302687
0.2586206896551724,0.5833333333333334,0.36144578313252396,0.511663396555484,0.4907157326130971,1.0,0.5008051529790691,0.33333333333303017,0.16135690568069805,0.4285714285714306,0.4051172707889208,0.397058823529278,0.17669522138507432,0.4194047158871328,0.5833333333333357,0.4341085271317837,0.40097425191370917
0.46551724137931033,0.5,0.40662650602408235,0.6189230433834823,0.5344361917623246,1.0,0.518518518518519,0.39393939393903565,0.15700439737951655,0.4821428571428541,0.5095948827292176,0.29411764705855603,0.14867375374135605,0.5083107846926964,0.3333333333333357,0.5426356589147296,0.4393876130828147
0.47126436781609193,0.5833333333333334,0.5240963855421796,0.5001090037061289,0.4544226873733983,1.0,0.5249597423510437,0.3484848484849863,0.13079960513326228,0.3630952380952408,0.4648187633262211,0.35294117647026724,0.17798534420477097,0.5543100115964421,0.25,0.4341085271317837,0.4139178844815561
0.2528735632183908,0.16666666666666663,0.611445783132524,0.37301068236320845,0.5263335584064848,1.0,0.6602254428341467,0.2878787878789808,0.16799784618145708,0.5357142857142847,0.5266524520255729,0.3382352941175668,0.1869645990298281,0.4866640896791665,0.4166666666666714,0.44961240310077244,0.5504523312456513
0.3850574712643678,0.5833333333333334,0.5150602409638338,0.49596686287333824,0.3992234976367328,1.0,0.5120772946859802,0.3030303030300274,0.15803643543031853,0.38690476190476275,0.5778251599147097,0.3382352941175668,0.19367323769223077,0.5005798221878592,0.5,0.5813953488372086,0.5860821155184439
0.5114942528735632,0.3333333333333333,0.4096385542168832,0.4203182908218892,0.5351114112086428,1.0,0.4573268921095064,0.37878787878798903,0.1469981154087776,0.4345238095238102,0.5820895522387985,0.2794117647058556,0.1758179378676843,0.36528797835330806,0.4166666666666714,0.39534883720930125,0.4766875434933837
0.5,0.5833333333333334,0.533132530120497,0.4292565947242224,0.39061444969615167,1.0,0.6956521739130324,0.4393939393939945,0.14686350174997642,0.4880952380952408,0.41577825159913573,0.32352941176441163,0.13747548766642836,0.5929648241206067,0.3333333333333357,0.4961240310077528,0.42087682672233484
0.6436781609195402,0.5,0.671686746987973,0.4477872247656407,0.4660702228224167,1.0,0.49436392914653027,0.3636363636360329,0.18706811451135508,0.547619047619051,0.5159914712153579,0.3676470588234224,0.20378780059861867,0.6022419791264042,0.5,0.39534883720930125,0.6055671537926202
0.5747126436781609,0.16666666666666663,0.4789156626505928,0.3913233049923761,0.4039500337609745,1.0,0.4847020933977433,0.3484848484849863,0.17261958180023385,0.5952380952380985,0.4946695095948854,0.38235294117612284,0.17695324594901507,0.32701971395438534,0.4166666666666714,0.5426356589147296,0.5607515657620041
0.5057471264367817,0.41666666666666663,0.5,0.27861347285807625,0.47417285617825655,1.0,0.6183574879227081,0.33333333333303017,0.13649825002243432,0.44047619047619335,0.5351812366737789,0.3676470588234224,0.17566312312931842,0.5477386934673376,0.4166666666666714,0.5891472868217029,0.37383437717466705
0.7586206896551724,0.5,0.3734939759036138,0.4357968170917843,0.4208305199189759,1.0,0.46859903381641743,0.3030303030300274,0.18670914475455902,0.39285714285714235,0.4307036247334821,0.29411764705855603,0.20796779853441905,0.37649787398531487,0.4166666666666714,0.4961240310077528,0.539735560194849
0.6609195402298851,0.41666666666666663,0.3734939759036138,0.5539568345323787,0.4358541525995925,1.0,0.43478260869564167,0.37878787878798903,0.15193394956475004,0.4880952380952408,0.5458422174840081,0.4264705882351336,0.1838683042625675,0.514495554696559,0.4166666666666714,0.4883720930232549,0.5853862212943639
0.8160919540229885,0.3333333333333333,0.39457831325299253,0.3823850010900358,0.4532410533423352,1.0,0.5152979066022425,0.3484848484849863,0.16651709593466535,0.4642857142857153,0.5607675906183403,0.3382352941175668,0.19006089379708868,0.5400077309625075,0.4166666666666714,0.550387596899224,0.45274878218510395
0.39655172413793105,0.16666666666666663,0.3524096385542066,0.4748201438848909,0.5182309250506414,1.0,0.628019323671495,0.4090909090909918,0.1756259535134177,0.44642857142857295,0.49893390191897424,0.3676470588234224,0.1919702755702346,0.4758407421724016,0.5,0.47286821705426263,0.4478775226165652
